#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# DWs
String_the_Procession_of_Pox;the Procession of Pox;les Porteurs de la Peste;Seuchenbringer;;los pandemonios;;;;;;;;;x
secret_religious_society_chinese_pagan_desc;The secret followers of the Shenist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_chinese_pagan_reformed;the Hidden Shenists;;;;;;;;;;;;;x
secret_religious_society_chinese_pagan_reformed_desc;The secret followers of the Shenist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_korean_pagan;the Hidden Old Muists;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_desc;The secret followers of the Muist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_reformed;the Hidden Muists;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_reformed_desc;The secret followers of the Muist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
#secret_religious_society_japanese_pagan;the Hidden Old Shinto;;;;;;;;;;;;;x
#secret_religious_society_japanese_pagan_desc;The secret followers of the Shinto faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_shinto;the Hidden Shinto;;;;;;;;;;;;;x
secret_religious_society_shinto_desc;The secret followers of the Shinto faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan;the Hidden Old Ainus;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_desc;The secret followers of the Ainu faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_reformed;the Hidden Ainus;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_reformed_desc;The secret followers of the Ainu faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan;the Hidden Old Ryukyuans;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_desc;The secret followers of the Ryukyuan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_reformed;the Hidden Ryukyuans;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_reformed_desc;The secret followers of the Ryukyuan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan;the Hidden Old Kaharingans;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_desc;The secret followers of the Kaharingan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_reformed;the Hidden Kaharingans;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_reformed_desc;The secret followers of the Kaharingan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan;the Hidden Old Melanesians;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_desc;The secret followers of the Melanesian faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_reformed;the Hidden Melanesians;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_reformed_desc;The secret followers of the Melanesian faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan;the Hidden Old Sanamahists;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_desc;The secret followers of the Sanamahist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_reformed;the Hidden Sanamahists;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_reformed_desc;The secret followers of the Sanamahist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_viet_pagan;the Hidden Old Thanists;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_desc;The secret followers of the Thanist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_reformed;the Hidden Thanists;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_desc;The secret followers of the Thanist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
