#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### Empire of Nusantara
b_sengkang;Sengkang;;;;;;;;;;;;;x
b_bedok;Bedok;;;;;;;;;;;;;x
b_jurong;Jurong;;;;;;;;;;;;;x
# County of Gelanggi
c_gelanggi;Gelanggi;;;;;;;;;;;;;x
b_gelanggi;Gelanggi;;;;;;;;;;;;;x
b_kluang;Kluang;;;;;;;;;;;;;x
b_pekan_tanjung_sedili;Pekan Tanjung Sedili;;;;;;;;;;;;;x
b_kulai;Kulai;;;;;;;;;;;;;x
b_renggam;Renggam;;;;;;;;;;;;;x
b_berlumut;Berlumut;;;;;;;;;;;;;x
b_kuala_rompin;Kuala Rompin;;;;;;;;;;;;;x
# County of Melaka
c_melaka;Melaka;;;;;;;;;;;;;x
b_muar;Muar;;;;;;;;;;;;;x
b_melaka;Melaka;;;;;;;;;;;;;x
b_seremban;Seremban;;;;;;;;;;;;;x
b_batu_pahat;Batu Pahat;;;;;;;;;;;;;x
b_merlimau;Merlimau;;;;;;;;;;;;;x
b_bakri;Bakri;;;;;;;;;;;;;x
b_pagoh;Pagoh;;;;;;;;;;;;;x
## Duchy of Kuantan
d_kuantan;Kuantan;;;;;;;;;;;;;x
# County of Kuantan
c_kuantan;Kuantan;;;;;;;;;;;;;x
b_kuantan;Kuantan;;;;;;;;;;;;;x
b_pahang;Pahang;;;;;;;;;;;;;x
b_chukai;Chukai;;;;;;;;;;;;;x
b_pekan;Pekan;;;;;;;;;;;;;x
b_sungai_lembing;Sungai Lembing;;;;;;;;;;;;;x
b_balok;Balok;;;;;;;;;;;;;x
b_gambang;Gambang;;;;;;;;;;;;;x
# County of Bentung
c_bentung;Bentung;;;;;;;;;;;;;x
b_bentung;Bentung;;;;;;;;;;;;;x
b_kuala_lipis;Kuala Lipis;;;;;;;;;;;;;x
b_temerloh;Temerloh;;;;;;;;;;;;;x
b_kuala_krau;Kuala Krau;;;;;;;;;;;;;x
b_kuala_tahan;Kuala Tahan;;;;;;;;;;;;;x
b_sungai_koyan;Sungai Koyan;;;;;;;;;;;;;x
b_damak;Damak;;;;;;;;;;;;;x
# County of  Terengganu
c_terengganu;Terengganu;;;;;;;;;;;;;x
b_terengganu;Terengganu;;;;;;;;;;;;;x
b_marang;Marang;;;;;;;;;;;;;x
b_kuala_berang;Kuala Berang;;;;;;;;;;;;;x
b_pulau_redang;Pulau Redang;;;;;;;;;;;;;x
b_kenyir;Kenyir;;;;;;;;;;;;;x
b_sungai_tong;Sungai Tong;;;;;;;;;;;;;x
b_permaisuri;Permaisuri;;;;;;;;;;;;;x
## Duchy of Langkasuka
d_langkasuka;Langkasuka;;;;;;;;;;;;;x
## County of Kelang
c_kelang;Kelang;;;;;;;;;;;;;x
b_kelang;Kelang;;;;;;;;;;;;;x
b_kuala_lumpur;Kuala Lumpur;;;;;;;;;;;;;x
b_banting;Banting;;;;;;;;;;;;;x
b_semenyih;Semenyih;;;;;;;;;;;;;x
b_putrajaya;Putrajaya;;;;;;;;;;;;;x
b_tanjong_sepat;Tanjong Sepat;;;;;;;;;;;;;x
b_selangor;Selangor;;;;;;;;;;;;;x
# County of Bujang
c_bujang;Bujang;;;;;;;;;;;;;x
b_bujang;Bujang;;;;;;;;;;;;;x
b_perak;Perak;;;;;;;;;;;;;x
b_teluk_intan;Teluk Intan;;;;;;;;;;;;;x
b_tapah;Tapah;;;;;;;;;;;;;x
b_sungai_siput;Sungai Siput;;;;;;;;;;;;;x
b_tanah_rata;Tanah Rata;;;;;;;;;;;;;x
b_sungkai;Sungkai;;;;;;;;;;;;;x
# County of Kedah
c_kedah;Kedah;;;;;;;;;;;;;x
b_jitra;Jitra;;;;;;;;;;;;;x
b_kedah;Kedah;;;;;;;;;;;;;x
b_ayer_hitam;Ayer Hitam;;;;;;;;;;;;;x
b_kodiang;Kodiang;;;;;;;;;;;;;x
b_arau;Arau;;;;;;;;;;;;;x
b_kuala_nerang;Kuala Nerang;;;;;;;;;;;;;x
b_pendang;Pendang;;;;;;;;;;;;;x
## Duchy of Kelantan
d_kelantan;Kelantan;;;;;;;;;;;;;x
# County of Kelantan
c_kelantan;Kelantan;;;;;;;;;;;;;x
b_kelantan;Kelantan;;;;;;;;;;;;;x
b_kuala_krai;Kuala Krai;;;;;;;;;;;;;x
b_narathiwat;Narathiawat;;;;;;;;;;;;;x
b_sungai_kolok;Sungai Kolok;;;;;;;;;;;;;x
b_gua_musang;Gua Musang;;;;;;;;;;;;;x
b_kuala_balah;Kuala Balah;;;;;;;;;;;;;x
b_dabong;Dabong;;;;;;;;;;;;;x
# County of Pattani
c_pattani;Pattani;;;;;;;;;;;;;x
b_pattani;Pattani;;;;;;;;;;;;;x
b_yaring;Yaring;;;;;;;;;;;;;x
b_mayo2;Mayo;;;;;;;;;;;;;x
b_sai_buri;Sai Buri;;;;;;;;;;;;;x
b_nong_chik;Nong Chik;;;;;;;;;;;;;x
b_khok_pho;Khok Pho;;;;;;;;;;;;;x
b_thepha;Thepha;;;;;;;;;;;;;x
# County of Phattalung
c_phatthalung;Phatthalung;;;;;;;;;;;;;x
b_phatthalung;Phatthalung;;;;;;;;;;;;;x
b_songkhla;Songkhla;;;;;;;;;;;;;x
b_trang;Trang;;;;;;;;;;;;;x
b_sikao;Sikao;;;;;;;;;;;;;x
b_chana;Chana;;;;;;;;;;;;;x
b_srinagarindra;Srinagarinda;;;;;;;;;;;;;x
b_rattaphum;Rattaphum;;;;;;;;;;;;;x
