#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_KO_196.3;You plan before she arrives. She answers question after question under interogation. You inform her based on her answers she qualifies as a Court Mu but would need to do what [Root.Father.GetFirstName]'s female councilers did to earn their position. She foolishly accepts and bares her non-metaphysical merits.;;;;;;;;;;;;
EVTDESC_KO_196.4;The trainee takes too long to come and you borrow a lady-in-waiting for some bodily suprise. The maiden arrives and without losing a step expresses her satisfaction the muskdeer antler remedy worked. She keeps her head down until you finish and you send both away.;;;;;;;;;;;;
EVTDESC_KO_196.5;You read the saga of Baekje volume 2 to pass the time. When she comes in she looks very embarassed, [From.GetTitledFirstName] I can't be your consort because of a purity ritual tomorrow. I hope you understand? You realize the consequences and let her go.;;;;;;;;;;;;
EVTDESC_KO_196.6;She comes in your chamber and gazes at your strong arms. You approach her and lift her up whispering sweet nothings. After feeling comfortable being in the air, she breathes she was secretly attracted to you. You unfold her bun and passionately lock lips. Afterwards, she tells you, "you'll see me again if the antlers work".;;;;;;;;;;;;
EVTDESC_KO_196.7;The Mu-to-be enters your room flustered. She takes a look at you then blushes. You say you are hers for the night and she quietly undresses. Despite the conceit you can tell you made her dreams come true for a night. ;;;;;;;;;;;;
EVTDESC_KO_196.8;The Mu-to-be enters your room. "Take off your clothes!", you order. She looks confused but starts peeling them off. "Ha!", you laugh. She flares into a terrible rage, "Your bad! Everyone knows you favour men. You didn't have to trick me!". She throws on her clothes and leaves with a huff.;;;;;;;;;;;;
EVTDESC_KO_196.9;You wait excited for the trainee to enter. She comes in looking unsure. "Perhaps you have memorized the story of the Princess and the horse?", you ask. She looks at you then runs away screaming. Despite your guards efforts, she somehow turns into a giant silkworm and slithers over the walls.;;;;;;;;;;;;
EVTDESC_KO_196.10;When she comes you happen to be with [Root.job_spiritual.GetTitledFirstName] talking spirtual matters. You invite her to join the debate and agree with everything she says. "We are so akin, it's heavenly." You exclaim. After much baekju you tell her you are in love. She whispers, "I don't let first night!". You reply, "We are in love right?";;;;;;;;;;;;
EVTDESC_KO_196.11;You wait eagerly as she comes in the door. She takes one look at you and laughs. "Who do you think you are? The wang?" You tell the guards to give her a caning and take her to her mother Priestess.;;;;;;;;;;;;
EVTDESC_KO_196.12;The trainee quietly enters the room and bows. You are in the middle of examining preliminary sketches for a Shinist temple. She makes her way to the bedside and unties her long hair. You finish your stamping before taking off your robes and test if the muskdeer remedy dependably works.;;;;;;;;;;;;
EVTDESC_KO_196.13;You wait eagerly as she comes in the door. She takes one look at you and laughs. "Who do you think you are? The son of heaven?" You tell the guards to strip her naked and take her to her mother Priestess.;;;;;;;;;;;;
EVTDESC_KO_196.14;You cast your eyes as the door opens. She skips in like a fox and slides to your ears. "I heard you are a seducer." You nod and breath on her neck. She stirs and wraps her arms around you. Together entwined you stir half the palace up.;;;;;;;;;;;;
EVTDESC_KO_196.15;You cast your eyes as the door opens. She shuffles in and says she has a message from her superior. "I aint to be consorting with low level officals." You threaten to execute her entire magical kin and hysterically she offers to do anything to save them. You demand crushed dragon bone and she returns after a few hours with a sachel.;;;;;;;;;;;;
EVTOPTA_KO_196;A good thing done.;;;;;;;;;;;;
EVTDESC_KO_197.1;You wait for her to arrive but instead [Root.GetChancellorName] comes in with an important letter. It is from the Mu who explains it is best for your minor family to not be involved in scandal. You order her and her girls banned from your territory.;;;;;;;;;;;;
EVTDESC_KO_197.2;You wait for her to arrive but instead [Root.job_spymaster.GetFirstName] comes in with an grave news. His spies have lost her and rumours have it they metamorphed into three legged birds and flew away.;;;;;;;;;;;;
EVTDESC_KO_197.3;You wait for her to arrive but instead the Mu comes in. Cheol Hae is sick tonight so I have taken her place. She starts to undress and you hurriedly keep her clothes on and escort her personally out the holding.;;;;;;;;;;;;
EVTDESC_KO_197.4;You are rejecting a slave petition when she comes through the door. But it isn't the same girl but a diseased tart you know is desperate for business. She keeps her eyes low as you ask her to their location, she replies "somewhere in the forest".;;;;;;;;;;;;
EVTOPTA_KO_197.1;Those good for nothing women!;;;;;;;;;;;;
EVTDESC_KO_195;[Root.job_spymaster.GetFirstName] whispers some words to the Mu who snaps out her trace. The procession bow and hurry their way for the gate. You watch from the balcony, [Root.job_spymaster.GetFirstName] whispers that the one you liked will be ready later.;;;;;;;;;;;;
EVTOPTA_KO_195;Nice.;;;;;;;;;;;;
EVTDESC_KO_194;[Root.job_spymaster.GetFirstName] keeps an eye on her as she adds ingredient after ingredient into a bowl. She asks for hot water and it is brought. She presents you with a cup of tea, refusing to give eye contact. You drink the worst mixture you've ever tasted.;;;;;;;;;;;;
EVTOPTA_KO_194;Ew!;;;;;;;;;;;;
EVTDESC_KO_198;After a good rest you feel it is right to visit the Mu before she leaves town. You thank her and her young ladies for their expertise. You write them a permit to use your hunting retreats as guest houses, in case the weather catches up to them.;;;;;;;;;;;;
EVTOPTA_KO_198;Peace be with them!;;;;;;;;;;;;
EVTDESC_KO_195.1;[From.GetTitledFirstName] please go to your room and wait for me there. You go to your room, strip of your clothes and lie on your stomach. She enters and begins applying plant oil to your naked flesh. Her hands feel shocking at first, but then seem like part of your body. She finishes by scraping off old skin with bark.;;;;;;;;;;;;
EVTOPTA_KO_195.1;I feel refreshed;;;;;;;;;;;;
EVTOPTB_KO_195.1;I don't feel any different.;;;;;;;;;;;;

EVTDESC_KO_197.7;You've been asking lately about far, far away lands. You visit the merchants awfuly regularly and are suprised a young girl like yourself knows about the outside world. Surely you were meant for a different setting than this dreary place.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_197.7;You will go to papa!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_197;Your [From.GetSonDaughter] has a demand. Your [From.GetSonDaughter] wants to be married as far away from the family has possible, it order to spread our religion and culture.;;;;;;;;;;;;
EVTOPTA_KO_197;That is roughly how it works.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_197;I never want to see you again too.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_197;How about Ayodhya?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_198.1;"Yee that would be far enough". [From.GetSheHeCap] bows and leaves the room.;;;;;;;;;;;;
EVTOPTA_KO_198.1;Strange child.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_199;[From.GetSheHeCap] looks suprised and then gets on her knees: I am sorry for my dreams I will try to grow up.;;;;;;;;;;;;
EVTOPTA_KO_199;I'll support you through them.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_199;I think you should.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_KO_200;Your [From.GetSonDaughter] [From.GetFirstName] has told you of [From.GetSheHeCap] inability to marry. [From.GetSheHeCap] has been infested with seven ghosts they have agreed to rip [From.GetHerHis] into seven pieces if [From.GetSheHeCap] marries.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_200;Spirits! [From.GetSheHeCap] isn't getting any treats. Leave!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_200;Well I suppose I can send for the Mu to negotiate with them.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_200;I promise you won't have to marry anyone you don't want to.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_200;This reminds me of the Seongjugut.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_KO_201;[Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName] has arrived. After kneeling on the carpet the [Root.GetLordSpiritualName] begins addressing the ghosts. After talking to them, occasionally offering translation for your benefit, [Root.job_spiritual.GetTitledFirstName]] takes you to the corner and whispers. "It's not good. It is a hostage situation.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_201;A hostage!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_201;I suppose they want some phantom goods too.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_201;Give a long hard look to your child.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_202;After [Root.job_spiritual.GetTitledFirstName] finishes briefing you on possesion. You order [Root.GetTreasurerName] [Root.job_treasurer.GetTitledFirstName] to bring fine silks, jade figures and a cart of fine rice to the location, interpreted as the lands of the underworld where Jital Buin sprang from. You see [From.GetFirstName] is getting pale.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_202;And hurry!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_202;I'm going to get military police too!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_202.1;The Mu returns and says the spirits have been placided. They might return so your [From.GetSonDaughter] should bang a drum several times before going to bed.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_202.1;Back to normal.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_202.2;[Root.job_spiritual.GetTitledFirstName] has been caught trying to bargain with criminals. You never thought this possible, but you order [Root.GetLordSpiritualName] into the dungeons until the crime is confessed.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_202.2;Stranger than fiction.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_202.2;We all make mistakes.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_203;The Mu warns you that angry spirits being ancestors enjoy the same tastes as the mortal.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_203;I think I know an easy way to flip this hostage situation.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_203;You have five seconds to get out of my face.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_203;I see let us proceed with your plan.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_KO_204;[Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName] arrives. After kneeling on the carpet the [Root.GetLordSpiritualName] begins addressing the ghosts. After a lively discussion [Root.GetLordSpiritualName] states the ghouls refuse to let your [From.GetSonDaughter] wed.  ;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_204;I suppose that is that.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_204;Please expound our best option.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_205;[Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] explains that as described in the Seongjugut the only treatment would be for [From.GetSonDaughter] to eat prisioner food while living in a burrow encircled by a ring of dog manure for three years.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_205;Let it be done.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_205;I prefer possession.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_206;Dear [Root.GetFatherMotherCap], I awoke this morning and six of the ghosts had left, the sole phantom tells me I am free to do what I will. It is gone too. I thank Jamung for this recent development;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_206.1;Dear [Root.GetFatherMotherCap], after speaking to [Root.job_spiritual.GetTitledFirstName] I realized these phantoms were strains from all homework I have been doing. Has anything like this ever happened to thou?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_206.2;Dear [Root.GetFatherMotherCap], I thank you for addressing my problem so seriously. I feel as light as a feather now and think the ghosts have liberated me out of pity.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_206.3;Dear [Root.GetFatherMotherCap], me and the spirits have parted our ways after they revealed their weakness was pine flavoured rice cakes. I guzzled twelve and they screamed and thudded on our walls leaving dents. Please come see.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_206.4;Dear [Root.GetFatherMotherCap], after sacrificing my pet rat Hong and consulting the divine trinity I was enlightened to the fact the holy spirits shouldn't, really, impede my upcoming marriage. Isn't that heavenly!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_206;OK;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_207;Dear [Root.GetFatherMotherCap] I accept this fate in order to cure myself of the hateful seven. I just ask to be provided incense;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_207;OK;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_208;Dear [Root.GetFatherMotherCap] I appologize sincerely for my actions in recent days. Please kill me.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_208;OK;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_209;After four months living in a burrow your child has returned and claims the spirits have left. [From.GetSheHeCap] suggests it was the combined state of Seongjushin and Teojushin, god and goddess of house and earth, that opened the spirits to the possiblity of marriage. [From.GetSheHeCap] thanks [Root.Guardian.GetTitledFirstName] for providing books.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_209;I recogn you need a bath;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_209.1;It is a miserable life as [Root.job_spiritual.GetTitledFirstName], spreading the factual faith amongst the peasants on a stringy budget amid danger. When your liege had a problem with his brat you decided to reward yourself by fooling them. Little did you know you would be caught.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_209.1;Blag your way out of prision;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_209.2;After being swept around the country, you welcomed the summon of your liege to expell spirits from his child. You had one look at the poor thing and realized it was a lie. You decided to teach a lesson and demanded a large - fee - for your work. You ordered your men to stand by and the plan worked flawlessly.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_209.2;It is only fair.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_KO_210;Your son has informed you of his intentions to become an architect.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_210;This is a very good trade that could benefit the country!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_210;At the expense of military training?.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_210;And build the sky-palace I suppose?.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_211;Your daughter has informed you of her intentions to marry a man of Baekje.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_211;How about a Mongolian?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_211;The house of Baekje is gone dear.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_211;You will definately marry your strong, handsome Jang.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_211;You can't be like Princess Sunhwa until you become talented.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_212;Your son wants to marry a beautiful princess of Silla.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_212;Sillaphilia is forbidden!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_212;First you have to impress her.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_213;A song is spreading around _______'s children suggesting that your [From.GetSonDaughter], [From.GetFirstName], has been seeing __________ and giving love.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_213;This is outrageous!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_213;Wait I know this tale. They are just poking fun at them.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_213;At least he is nobility.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_214;Your [From.GetFirstName] has overworked herself and fallen stressed. When you meet her by the bedside she claims she was trying to be like Makmak Buin who created a thousand tools in one day.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_214;Makmak Buin was a commoner. Here let me gift you this rabbit.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_214;It is just a silly story. Forget all about it.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_214;A woman could never make that many tools anyhow.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_214;Keep trying!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_215;Your [GetFromRelation], [From.GetFirstName], has contacted you. [From.GetSheHeCap] had a nightmare that they turned into a unmarried Mongdal and haunted you after they died.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_215;Don't worry bad dreams are only dreams. It's part of the time you were born.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_215;I'll find you someone nice so we can sleep nice.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_215;At least not a Mongol!;;;;;;;;;;;;;x;;;;;;;;;;;
EVTDESC_KO_216;Your [GetFromRelation], [From.GetFirstName], has contacted you. [From.GetSheHeCap] had a nightmare that they turned into a unmarried Songaxi and haunted you after they died.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_216;Don't worry bad dreams are only dreams. It's just part of the time you were born.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_216;I'll find you someone nice so we can sleep nice.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_216;It could be worse!;;;;;;;;;;;;;x;;;;;;;;;;;
EVTDESC_KO_217;You just awoke [GetFromRelation] [From.GetFirstName] visited you by your bedside. [From.GetSheHeCap] wailed and wailed hitting you with their fists. Then [From.GetSheHeCap] grabbed you and tried to pull you out the window.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_217;Bad dreams are only dreams. It's just part of the time you were born..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_217;I'll repent. I will make a shrine for [GetFromRelation];;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_217;I will write a diary about this!;;;;;;;;;;;;;x;;;;;;;;;;;

EVTDESC_KO_218;Dear [Root.Guardian.GetTitledFirstName] I have decided I want to join the Hwarang and do good service for the country. Please accept this arrangement and I'll be forever grateful.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_218;Of course my boy!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_218;It is too dangerous, what would your mother think?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_218;How about you become my personal aide?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_219;It is reported [From.GetFirstName] has healed [From.From.GetFirstName]. His skills are being put to good use;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_219;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_220;It is reported [From.GetFirstName] has helped the village of Son-Chu. He helped reclaim unused land by locating earthworms at limestone deposits and bringing them enmasse to the infertile land.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_220;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_220;Raise the taxes then.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_221;It is reported [From.GetFirstName] has earned merit in bringing to heel Buddhists in the youth corps. He showed them the medical properties of Antlers and how the lives saved outweighed recarnation.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_221;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_222;It is reported [From.GetFirstName] has earned fame in bringing to heel those pagans in the youth corps. He proved that meditation could lower the heart beat to inaudiable, shattering their superstitious facts.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_222;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_223;It is reported [From.GetFirstName] has beat up robbers preying on travelers during Chuseok. Him and his closest friends covered a twenty mile highway and earned much thanks.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_223;So that is why he disappeared.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_224;It is reported [From.GetFirstName] has uncovered corrupt Mu witch doctors in your demesne who have robbed peasants blind. Him and his friend Aja brought these hounds to justice.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_224;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_224;Tell him to bring the gold to me.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_224;I want to meet this Aja-nim.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_225;It is reported [From.GetFirstName] has broken up gangs of boys who dig up ancestorial graves. His closest friends tickled the boys with their feathers until they gave up their ringleader. The swine is in your jail right now.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_225;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_225;That is a form of torture. Bring him to me.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_226;It is reported [From.GetFirstName] has quelled the opposition to your rule. He marched around the countryside handing out Hangwa to children and helping elderly mothers chop wood. He only praised your name.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_226;Really!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_226;I'll send him some money.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_226;Ginseng would make the perfect gift.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_227;It is rumoured Youth Captain [From.GetFirstName] has earned himself many female followers on part of his good looks. They vary in age and often carry pictures of him. The oldest have been rumoured to share his quarters.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_227;Silly women;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_227;Utter scandal;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_227;Ginseng would make the perfect gift.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_228;It is rumoured [From.GetFirstName] has earned himself many female followers on part of his prestige. They pay respects to his friends only to get closer to him.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_228;Silly women!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_228;Utter scandal;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_228;Ginseng would make the perfect gift.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_229;It is rumoured [From.GetFirstName] has developed a ritual for new partakers where his friends use them sexually. It is not known what part they take or who, but the rumour is swelling in the markets.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_229;Lock him up!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_229;As long has he isn't on the recieving end.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_229;Ginseng would make the perfect gift..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_229;Send him a letter stressing discresion.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_230;You don't look at [From.GetFirstName] before he is sat down by your soldiers.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_230;You unnatural animal!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_230;This makes a mockery of the Hwarang. I will fine you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_230;Listen to him.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_231;He tells you the rumour started by peasant young girls who he rejected because he was arresting an handsome criminal.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_231;Now you know female power!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_231;It is fine to have a male lover. But did you rape?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_231;So you found him handsome too!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_231;He tells you the rumour was started by street orchins who he arrested for pick-pocketing.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_231;Now you know the power of gossip!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_231;It is fine to have a male lover. But did you rape?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_231;Again these boys!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_232;"No elder teacher!" He replies. "I did neither.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_232;I believe you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_232;Your reputation suggests elsewise.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_232;I do not believe you..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_233;"No elder teacher!" He replies. "I did not rape.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_233;I believe you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_233;Your reputation suggests elsewise.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_233;I do not believe you..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_233;The crime here is your homosexuality..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_234;"Yes elder teacher!" He replies. "Us, the flowering knights, all are involved.";;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_234;I believe you are going to remain here, until someone wants you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_234;I am going to execute your friends as an example.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_234;Oh heavens.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_234;I am going to let you off.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_235;"Kill me now!" He replies. You waver and before you can do anything he stabs himself in the chest with a dagger.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_235;Physician!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_235;Leave him to bleed in his cell.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_235;You robbed me of a rare pleasure.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_235;When [From.GetFirstName] recovers he asks why he is not in jail;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_235;You have suffered enough.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_235;Good question.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_235;I will fine you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_235;Your comrade in the Hwarang likes to put perfume on his body. He claims it makes him successful.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_235;Appearance is wealth!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_235;You girl.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_235;Flowering as in knowledge dummy!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_235;Your comrade in the Hwarang likes to wear make up. He claims it makes him attractive.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_235;Appearance is wealth!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_235;I feel sick.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_235;Flowering as in knowledge dummy!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_235;The grandmaster appears for a suprise inspection. You stop playing polo and line up according to rank. He notices you and asks you a question: When taking a life should you do it plain sight or in the shadows?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_235;Of course in plain sight!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_235;Discretion is best.;;;;;;;;;;;;;x;;;;;;;;;;;;




