EVTOPTC_Hwarang_243.1;Attempt a stomp;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_Hwarang_243.1;Attempt a punch;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.2;A blur and shooting pain is your reward. You crawl up, but you're not sure you can keep going.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.2;Fighting!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_243.2;Prepare some defense.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.4;You easily block the kick, but fail to sweep your opponent. You feel foolish but have the momentum.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.4;I'll get him!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.5;You are struck by a kick that hurts but doesn't stop you from throwing a punch in return. The problem is your opponent ducks.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.5;Strike!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_243.5;No!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.7;Your opponent throws a hit, but sidestepping, you catch the leg and sweep the boy to the ground. You have the next move.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.7;Attempt a stomp;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_243.7;Attempt a downwards punch;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_243.7;Attempt a stomp;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_Hwarang_243.7;Attempt a downwards punch;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.9;A blur and shooting pain is your reward. You crawl up, you're not sure you can keep going.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.9;Fighting!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_243.9;Prepare some defense.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.10;You easily block the punch, but fail to sweep your opponent. You feel foolish but have the momentum.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.10;I'll get him!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_243.11;You are struck by a knuckle that hurts but doesn't stop you from throwing a punch in return. The problem is your opponent ducks.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_243.11;Strike!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_243.11;No!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244;You have lost. You feel sore but bow to [Liege.GetTitle] and retreat to the sidelines to lick your wounds. All attention has switched to the victor.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_244;If only ...;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244.1;[Liege.GetTitledFirstName] and the royal family clap politely as you bow to your opponent and ruler. You try to prepare yourself mentally as the Wang laughs merrily.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_244.1;Bring it on.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244.2;[Liege.GetTitledFirstName] and the royal family look intrigued as you defeat [FROM.GetFullName]. You do feel like your in the middle of a battle.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_244.2;Next.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244.3;There is a round of applause as [FROM.GetFullName] collapses. You are unsure you can recover but you feel a need to win.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_244.3;Who is next?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244.4;[FROM.GetFullName] collapses and you help him to his feet to bow to the [Liege.GetTitle]. The physcian investigates [FROM.GetFirstName] and your given a little break, to not break your streak.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_244.4;I am a little lucky today;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244.5;[Liege.GetTitledFirstName] drops a rice-ball as you beat your fifth successive opponent. He asks your family's name and you reply. He bestows honour to your house.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_244.5;Thank you sire.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244.6;You notice the incoming Hwarangs looking nervous as you face them with a bow. You smile to a beaming [Liege.GetTitle] as you prepare to make short work of your opponent.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_244.6;Everyone will get a turn.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_244.7;After dispatching your seventh you feel ready to collapse. [Liege.GetTitledFirstName] motions to you and says he will grant you a wish.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_244.7;I want nothing but to serve sire.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_244.7;I want your daughter's hand.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_Hwarang_244.7;I want a prize.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_245;[hwarang_winner.GetTitledFirstName] is the last man standing and the real winner of the event is [hwarang_overall_winner_target.GetTitledFirstName]. You wish them the very best and implore them to continue protecting the commoners;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_245;To him is the glory.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_300;Dearest [Root.GetTitledFirstName], cultivation is the essence. I suggest you briskly head to the wilderness and spread the fruits of your studies. It may also benefit you to bring company.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_300;Right away!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_300;Oh dear, I got the flu.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_300;I have a purse for you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_301;While riding through an unfamilar forest you aspy six or seven Mohe outcasts butchering illegally and cutting down spindle trees.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_301;Engage them!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_301;Prepare a raid with the authorities.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_Hwarang_301;Wait and observe.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_Hwarang_302;You bustle through the bushes and cry come on men! The startled Mohe flee in all directions leaving you with choice barbeque.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_302;Delicious.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_303;Your horse flails as you burst from the underbrush. The Jurgens are suprised but manage to surround you and pull you off your horse. "Looks like horse meat will also be offered." calls a Mohe in his pigskin cap. "We can butcher that one too".;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_303;I've failed.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_303;Plead and offer a bribe.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_304;You are about to move when a Mohe snuffles, "you smell that?" He exclaimed, "fragrance! The Hwarang are upon us boys! Oh Goddess of the skies!" The gang splits into groups of two and flees. You gallop after two of them. One stumbles over so you tie him up, and bring him to the local lord. You return latter for the meat and find it has all been eaten by some furry beast;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_304;At least justice.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_305;You are about to move when a Mohe snuffles, "you smell that?" He exclaimed, "fragrance! The Hwarang are upon us boys! Oh Goddess of the skies!" The gang splits into groups of two and flees. You gallop after two of them, but remember your last oath, so you shoot both in the legs and take the scenic route home with your cargo. You return latter for the meat but your horse refuses to go further into the forest. You turn back.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_305;Strange ...;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_306;You are about to pounce when you notice your comrade [hwarang_forest_comrade.GetBestName]. You give a hand signal, you both dismount and creep closer. [hwarang_forest_comrade.GetBestName] pulls out a knife but fortunately only holds it to a Jurgen neck. Fortunately it was the leader, judging by the dog fur cap "Drop everything and come with us to your trial", you state. The band seeing no way out is tied up and, later, given 50 strokes each.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_306;Justice served!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_307;You charge out sword swinging and in your bloodlust slice open a Mohe bow maker. You get surrender from two trembling youths and bring them to the local magistrate for questioning. You expected a reward for shattering a criminal enterprise, but it seems the entire community thinks elsewise. You have recieved a reprimand from [FROM.GetBestName] for taking a life so carelessly.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_307;Unfair!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_308;You charge out sword swinging your horse falls to the forest floor crippled. You are thrown into the bushes and your sword goes flying.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_308;Run!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_308;Use your martial arts;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_309;After a chase, that ran too close for your liking, you return to your chapter and explain what happened. They vow to increase patrols to the air so hopefully these crooks will be caught by more experienced trackers.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_309;I need some tea.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_310;You show your bare fists and the Mohe, fond of physical pursuits, shelth their weapons and engage. You grit your teeth as you use the fire to even the numbers by fighting them one by one, each victory making them more eager to prove their worth. After sending one rolling off the fire, you hear a whistle of an arrow which plants on a crate to your left. You rush to the assailant and deliver a kick that breaks a rib. You threaten to break his neck unless they scatter, cautious of arrows you sling him onto your horse and ride off.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_310;Your trial will be today.;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_Hwarang_320;Quietly you trot back and tie your horse to a pine tree. You creep and climb a nearby tree, close enough to observe the group. You cannot but admire the efficency of the slaughter as they finish as the sun wavers in the sky. Next they start converting the wood into bows with pigskin leather cases.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_320;Strange...;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTDESC_Hwarang_350.1;You have been sent to a remote part of the Diamond mountains. The air is dense with moisture. You cry out and hear your echoes amid the magpies. You are on a mission.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_350.2;The rain pours down on your felt hat, the open space of the mountains loom as you remember your mission. You spot the bend of Catfush brook and aquiant yourself in preparation for your mission.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_350.3;You recieved the missive yesterday, underneath the stone postbox. Your horse gives a start, it is as if at the closure of your ride it smells hostility. You read again your mission, that led you into the Silver mountains.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_350.4;Half a week ago, you didnt predict you'd be perched on a make-shaft raft making its way into the mountains. But so is fate. You pay your pilot, who refuses to accet leaving you alone with a drenched, annotated map.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_350.5;You have been summoned into the mountains on a very important mission. Only a handful are to know about the sensitive issue you must fix.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_350;Onwards.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_350;Retire.;;;;;;;;;;;;;x;;;;;;;;;;;

EVTDESC_Hwarang_351;A secret ginseng field owned by the [Root.TopLiege.GetTitle] is being tapped into. These parts are remote so it is up to you to intercept the bandit and make them an example to posterity.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_351;Wait behind the rocks.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_351_TT;See if you can not capture them unaware.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB_Hwarang_351;Visit the closest village.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTB_Hwarang_351_TT;Trace this criminal to their home.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTC_Hwarang_351;Place the mark of the Hwarang.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTB_Hwarang_351_TT;Trust the influence of your society to scare them away.;;;;;;;;;;;;x;;;;;;;;;;;;;

EVTDESC_Hwarang_352;You wait and see, munching on some rice cakes you thoughtfully bought. While gazing at the black tortoise star you hear frantic digging.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_352;Leap on them!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_352_TT;See if you can not capture them unaware.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB_Hwarang_352;This is too tense.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTB_Hwarang_352_TT;Report the issue solved.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTC_Hwarang_352;Let out a bloodcurdling yell.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTC_Hwarang_352_TT;YAARRRRRRRRRRRRRRRR.;;;;;;;;;;;;x;;;;;;;;;;;;;

EVTDESC_Hwarang_353;You rush to the shadowy figure and sweep their befuddled form onto the soil. They are swiftly disarmed and, after presenting your dagger, tied up.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_353;Take him to the capital.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_353_TT;You return with the criminal.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC_Hwarang_353.1;You rush forward and in the pitch blackness trip over a wild dog. Fortunately the beast was just as shocked and runs away yipping.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_353.1;Drats.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_353.1_TT;You return to your watch.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC_Hwarang_353.2;You rush forward and in the pitch blackness trip over a wild racoon. It lets out a loud yell and you hear running close by.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_353.2;After him.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_Hwarang_353.21;You run and with honed instinct avoid the pitfalls your stumbling vagrant makes. After a quarter of a Li you close in on him and tackle him from behind to his fear. "Oh noble Hwarang, I am merely stealing to feed my infants", he cries.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_353.21;Take him to the capital.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_353_TT;You return with the criminal.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB_Hwarang_353.21;Make him swear to retire.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_Hwarang_352.21_TT;You take pity on the crook.;;;;;;;;;;;;x;;;;;;;;;;;;;

EVTDESC_Hwarang_353.22;Half a moon later, on your return to [Root.TopLiege.Capital.GetName], you are summoned to explain why ginseng keeps disappearing from the Royal Mountain Reserve.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_352.22;The criminals are merely poor people.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTA_Hwarang_352.22_TT;You tell the truth.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB_Hwarang_352.22;Keep silent.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTB_Hwarang_352.22_TT;Hope that they will forgive your incompetance.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTC_Hwarang_352.22;Mountain Mice my [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTC_Hwarang_352.22_TT;Explain about nature's lesser known rodant.;;;;;;;;;;;;x;;;;;;;;;;;;;


EVTDESC_Hwarang_353.23;A Hwarang with the name of [From.GetBestName] has failed a mission to protect your royal ginseng planted in the mountains. Their reason, when pressed, was that the common people of the region are poverty striken and deserve relief.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_352.23;I'll stop taking Ginseng.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTA_Hwarang_352.23_TT;You abandon the royal plot and give it to the poor.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB_Hwarang_352.23;I'll import from China.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTB_Hwarang_352.23_TT;Health is wealth!;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTC_Hwarang_352.23;Arrest this imbecile.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTC_Hwarang_352.23_TT;Escort this fool to the dungeons.;;;;;;;;;;;;x;;;;;;;;;;;;;

EVTDESC_Hwarang_353.24;As you explain you see lines of compassion fold on [Root.TopLiege.GetTitledName]. "I have decided to give this land to enrich the local villages". You leave, sure of your good karma.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_352.24;I have done well.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTA_Hwarang_352.24_TT;Your standing in the Hwarang improves, as well as [Root.TopLiege.GetTitledName]'s opinion of you.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC_Hwarang_353.25;You explain and the [Root.TopLiege.GetTitle] seems disappointed but not suprised. Let us talk no more of this issue, after a few social niceties you bow and depart.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_352.25;Phew.;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTA_Hwarang_352.25_TT;You are content about a job well done, word may spread of your deeds.;;;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC_Hwarang_353.26;"Arrest this imbecile" the [Root.TopLiege.GetTitle] calls and from behind two guards grab you and drag you off to the cells.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_Hwarang_352.26;I have to be freed!;;;;;;;;;;;;;x;;;;;;;;;;;
EVTOPTA_Hwarang_352.26_TT;Whether you are a suspect or victim, you are detained in jail.;;;;;;;;;;;;x;;;;;;;;;;;;;
