#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_MNM_9852;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an ancient clay cylinder, covered in inscriptions. When translated, they speak of King Cyrus's rightful conquest of the city of Babylon, and how he was a great benefactor of the Babylonian people. Being a Persian ruler, like Cyrus, this is welcome reinforcement of my right to rule!;[relic_hunter.Get_Le_TitledFirstName], de retour, vous apporte un cylindre d'argile antique, recouvert d'inscriptions. D'après les traducteurs, elles parlent de la conquête légitime du roi Cyrus de la ville de Babylone, et comment il a été un grand bienfaiteur pour le peuple babylonien. Étant un[Root.Get_E] souverain[Root.Get_E] persan[Root.Get_E], comme Cyrus, ceci est un renforcement bienvenu de mon droit à régner !;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir einen antiken Tonzylinder mitgebracht, der von Inschriften bedeckt ist. In der Übersetzung erzählen diese von der rechtmäßigen Eroberung Babylons durch König Cyrus und davon, welch großer Wohltäter er dem babylonischen Volk gewesen ist. Als persischer Herrscher wie Cyrus liefert mir dies eine willkommene Bestätigung meines Herrschaftsanspruches!;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído consigo un antiguo cilindro de arcilla cubierto de inscripciones. Las traducciones revelan la historia de la legítima conquista del rey Ciro de la ciudad de Babilonia, y su papel como gran benefactor del pueblo babilonio. Siendo un gobernante persa, como Ciro, ¡esto refuerza mi derecho a gobernar!;;;;;;;;;x
EVTDESC_MNM_9853;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an large wagon willed in ancient cloth and poles. [relic_hunter.GetSheHeCap] claims that this is the famed Tabernacle that our ancestors used on their way to the Promised Land!;[relic_hunter.Get_Le_TitledFirstName], de retour, vous apporte un grand chariot de vieilles toiles et de mâts. [relic_hunter.GetIlElleCap] affirme que c'est le célèbre Tabernacle que nos ancêtres ont utilisé durant leur trajet vers la Terre Promise !;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir einen großen Wagen mitgebracht, der mit antiken Stoffen und Stäben ausgestattet ist. [relic_hunter.GetSheHeCap] behauptet, dass es sich dabei um das berühmte Tabernakel handelt, das von unseren Vorfahren auf ihrem Weg ins Gelobte Land verwendet wurde!;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído consigo un gran carro que contenía telas y postes. ¡Asegura que es el famoso tabernáculo que nuestros ancestros usaron en su trayecto hacia la tierra prometida!;;;;;;;;;x
EVTDESC_MNM_9854;Upon [relic_hunter.GetHerHis] return, [relic_hunter.GetTitledFirstName] hands me a small wooden box, containing a well-made leather sling. According to my [relic_hunter.GetJobTitle], this is the very sling King David used to defeat Goliath!;À son retour, [relic_hunter.Get_le_TitledFirstName] vous tend une petite boîte en bois contenant une fronde en cuir bien faite. Selon votre [relic_hunter.GetJobTitle], c'est celle que le roi David a utilisée pour vaincre Goliath !;Bei [relic_hunter.GetHerHis]er Rückkehr überreicht mir [relic_hunter.GetTitledFirstName] ein kleines Kästchen aus Holz, in dem sich eine kunstvoll gefertigte Schleuder befindet. Laut der Aussage von meinem [relic_hunter.GetJobTitle] ist dies eben jene Schleuder, mit der König David einst den Riesen Goliath besiegte.;;A su regreso, [relic_hunter.GetTitledFirstName] me ha entregado una pequeña caja de madera que contiene una honda de cuero muy bien elaborada. Según mi [relic_hunter.GetJobTitle], ¡esta es la misma honda que el rey David utilizó para derrotar a Goliat!;;;;;;;;;x
EVTDESC_MNM_9890;At long last, [relic_hunter.GetTitledFirstName] has come home from [relic_hunter.GetHerHis] quest to find a powerful artifact. Holding an ancient wooden chest, your [relic_hunter.GetJobTitle] appears before you and, bowing, offers it to you. 'My [Root.GetLordLady], I have searched far and wide, and have found you the Ark of the Covenant itself!'\n\n The curious chest is decorated with a host of golden angels and ancient glyphs. \n\nAccording to legends, within it rest the original tablets of stone holding the Ten Commandments given by Yahweh to Moses on Mount Sinai.\n\nSeemingly expecting for you to speak, [relic_hunter.GetFirstName] waits patiently before you.;[relic_hunter.Get_Le_TitledFirstName] est enfin rentré[relic_hunter.Get_E] de sa quête visant à trouver un puissant artefact. Tenant une petite caisse en bois, votre [relic_hunter.GetJobTitle] se tient devant vous et s'incline en vous la tendant. « M[Root.GetOnA] [Root.GetLordLady], j'ai cherché au-delà des frontières et j'ai trouvé l'Arche d'Alliance ! »\n\nLa curieuse boîte est décorée avec des anges dorés et des glyphes anciens. Selon la légende, en son sein reposent les tablettes de pierre des Dix Commandements donnés par Yahvé à Moïse sur le mont Sinaï.\n\nAttendant apparemment que vous parliez, [relic_hunter.GetFirstName] se tient toujours devant vous.;Endlich ist [relic_hunter.GetTitledFirstName], von [relic_hunter.GetHerHis]er Mission ein mächtiges Artefakt zu finden, heimgekehrt. [relic_hunter.GetEuerEure] [relic_hunter.GetJobTitle] erscheint mit einer alten Holzkiste vor Euch und bietet sie Euch verbeugend an "M[Root.Geteineine] [Root.GetLordLady], ich habe weit und breit gesucht und habe schließlich die Bundeslade selbst gefunden!";;[relic_hunter.GetTitledFirstName] por fin regresa de su búsqueda de un artefacto poderoso. [relic_hunter.GetJobTitle] se presenta ante ti con un antiguo arcón de madera y, con una reverencia, te la ofrece. "Mi [Root.GetLordLady], busqué por doquier ¡y he encontrado la mismísima Arca de la alianza!".\n\nEl arcón está adornado con una hueste de ángeles dorados y glifos antiguos.\n\nSegún la leyenda, en su interior se encuentran las antiguas tablas de piedra con los Diez mandamientos que Yahvé entregó a Moisés en el monte Sinaí.\n\n[relic_hunter.GetFirstName] espera pacientemente a que hables.;;;;;;;;;x
EVTDESC_MNM_9902_A;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered an interesting relic that [original_item_owner.GetTitledFirstName] had hidden away there!;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert une relique intéressante que [original_item_owner.Get_le_TitledFirstName] avait cachée !;Als meine Truppen [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie ein interessantes Relikt, das [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte!;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron una interesante reliquia que [original_item_owner.GetTitledFirstName] había escondido allí.;;;;;;;;;x
EVTDESC_MNM_9902_B;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered a strange item that [original_item_owner.GetTitledFirstName] had hidden away there. It seems to have been of some value to the [original_item_owner.GetManWoman].;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert un objet étrange que [original_item_owner.Get_le_TitledFirstName] avait caché. Il semble avoir été d'une certaine valeur à ses yeux.;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie einen seltsamen Gegenstand, den [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte. Offenbar hatte man ihm einen besonderen Wert zugeschrieben.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron un extraño objeto que [original_item_owner.GetTitledFirstName] había escondido allí. Parece que tenía cierto valor para esa persona.;;;;;;;;;x
EVTDESC_MNM_9903;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the underhanded [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find and steal one of my prized possessions!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour [looter.GetLeLa] sordide [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et à voler une de vos précieuses possessions !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] hinterhältigen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem einen meiner wertvollen Schätze gefunden und gestohlen!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding] [target_title.GetName] de [target_location.GetName], ¡sus tropas también se las arreglaron para dar con una de mis preciadas posesiones y robarla!;;;;;;;;;x
EVTDESC_MNM_9906_A;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered a relic of great importance that [original_item_owner.GetTitledFirstName] had hidden away there!;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert une relique de grande importance que [original_item_owner.Get_le_TitledFirstName] avait cachée !;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie ein Relikt von großer Wichtigkeit, das [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron una reliquia de gran importancia que [original_item_owner.GetTitledFirstName] había escondido allí.;;;;;;;;;x
EVTDESC_MNM_9906_B;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered an imitation relic that [original_item_owner.GetTitledFirstName] had hidden away there! As an obvious and shoddy forgery, I promptly had it destroyed.;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert une relique d'imitation que [original_item_owner.Get_le_TitledFirstName] avait cachée ! Une contrefaçon de mauvaise qualité que j'ai rapidement détruite.;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie ein interessantes Reliktimitat, das [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte! Als offenkundige Fälschung ohne Wert ordnete ich prompt seine Zerstörung an.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron la imitación de una reliquia que [original_item_owner.GetTitledFirstName] había escondido allí. Al ser una falsificación obvia y de mala calidad, ordené rápidamente que la destruyeran.;;;;;;;;;x
EVTDESC_MNM_9906_C;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered a venerated object of some sort that [original_item_owner.GetTitledFirstName] had hidden away there. It seems to have been of great importance to the defenders.;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert un objet vénéré que [original_item_owner.Get_le_TitledFirstName] avait caché. Il semble avoir été d'une grande importance pour les défenseurs.;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie ein ehrwürdiges Objekt, das [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte. Offenbar hatte man ihm einen besonderen Wert zugeschrieben.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron un objeto de culto que [original_item_owner.GetTitledFirstName] había escondido allí. Parece que tenía mucho valor para sus defensores.;;;;;;;;;x
EVTDESC_MNM_9906_D;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered and destroyed a venerated object of some sort that [original_item_owner.GetTitledFirstName] had hidden away there. It seems to have been of great importance to the defenders.;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert et détruit un objet vénéré que [original_item_owner.Get_le_TitledFirstName] avait caché. Il semble avoir été d'une grande importance pour les défenseurs.;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten und zerstörten sie ein ehrwürdiges Objekt, das [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte. Offenbar hatte man ihm einen besonderen Wert zugeschrieben.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron y destruyeron un objeto de culto que [original_item_owner.GetTitledFirstName] había escondido allí. Parece que tenía mucho valor para sus defensores.;;;;;;;;;x
EVTDESC_MNM_9907_A;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find and steal a priceless relic!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et voler une relique inestimable !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden und gestohlen!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding] [target_title.GetName] de [target_location.GetName], ¡sus tropas también se las arreglaron para dar con una preciada reliquia y robarla!;;;;;;;;;x
EVTDESC_MNM_9907_B;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find priceless relic. [looter.GetFirstName], however, claims it was an imitation, and had it destroyed!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver une relique inestimable. [looter.GetFirstName], cependant, prétend que c'était une imitation, et l'a détruite !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden! [looter.GetFirstName] jedoch behauptet, dass es sich um ein Imitat handelt, und ließ es zerstören!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetName] [target_title.GetHolding] de [target_location.GetName], sus tropas también se las arreglaron para dar con mi preciada reliquia. Sin embargo, [looter.GetFirstName] afirma que era una imitación y la destruyó.;;;;;;;;;x
EVTDESC_MNM_9907_C;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find a priceless relic, and it is now in the hands of foul barbarians!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver une relique inestimable, et elle se trouve entre les mains de ces barbares !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden, und nun befindet es sich in den Händen stinkender Barbaren!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetName] [target_title.GetHolding] de [target_location.GetName], sus tropas también se las arreglaron para dar con mi preciada reliquia, ¡y ahora está en manos de esos bárbaros asquerosos!;;;;;;;;;x
EVTDESC_MNM_9907_D;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find priceless relic. The honorless barbarian scum promptly had it destroyed!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver une relique inestimable. Ces barbares sans honneur l'ont détruite !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden! Der ehrlose barbarische Abschaum ließ es prompt zerstören!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetName] [target_title.GetHolding] de [target_location.GetName], sus tropas también se las arreglaron para dar con mi preciada reliquia. ¡Esa escoria bárbara sin honor ordenó destruirla!;;;;;;;;;x
EVTDESC_MNM_9910_A;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered an artifact of enormous importance that [original_item_owner.GetTitledFirstName] had hidden away there!;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert un artefact d'une importance énorme que [original_item_owner.Get_le_TitledFirstName] avait caché !;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie ein Artefakt von enormer Bedeutung, das [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte!;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron un artefacto de suma importancia que [original_item_owner.GetTitledFirstName] había escondido allí.;;;;;;;;;x
EVTDESC_MNM_9910_B;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered that [original_item_owner.GetTitledFirstName] had hidden away an imitation of one of my artifacts there! As an obvious and shoddy forgery, I promptly had it destroyed.;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert que [original_item_owner.Get_le_TitledFirstName] avait caché une imitation de l'un de mes artefacts ! Une contrefaçon de mauvaise qualité que j'ai rapidement détruite.;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie eine Imitation eines meiner Artefakte, das [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte! Als offenkundige Fälschung ohne Wert ordnete ich prompt seine Zerstörung an.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron que [original_item_owner.GetTitledFirstName] había escondido allí la imitación de uno de mis artefactos. Al ser una falsificación obvia y de mala calidad, ordené rápidamente que la destruyeran.;;;;;;;;;x
EVTDESC_MNM_9910_C;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered a holy relic of some sort that [original_item_owner.GetTitledFirstName] had hidden away there. It seems to have been of enormous importance to the defenders, for scores of them died defending it...;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert une relique sacrée que [original_item_owner.Get_le_TitledFirstName] avait cachée. Il semble avoir été d'une énorme importance pour les défenseurs, car nombre d'entre eux sont morts en le défendant...;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten sie eine heilige Reliquie, die [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte. Offenbar hatte man ihr einen besonderen Wert zugeschrieben, denn Dutzende waren für ihren Schutz gestorben.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron una reliquia sagrada que [original_item_owner.GetTitledFirstName] había escondido allí. Parece que tenía mucho valor para sus defensores, pues muchos de ellos murieron defendiéndola.;;;;;;;;;x
EVTDESC_MNM_9910_D;As my troops ransacked the [target_title.GetHolding] of [target_title.GetName], they uncovered and destroyed a holy relic of some sort that [original_item_owner.GetTitledFirstName] had hidden away there. It seems to have been of enormous importance to the defenders, for scores of them died defending it...;Lorsque mes troupes ont saccagé [target_title.GetHolding] de [target_title.GetName], ils ont découvert et détruit une relique sacrée que [original_item_owner.Get_le_TitledFirstName] avait cachée. Elle semble avoir été d'une énorme importance pour les défenseurs, car nombre d'entre eux sont morts en la défendant...;Als meine Truppen in [target_title.GetHoldingdiedasden] von [target_title.GetName] eindrangen und den Ort plünderten, entdeckten und zerstörten sie eine heilige Reliquie, die [original_item_owner.GetTitledFirstName], der Vorbesitzer, dort versteckt hatte. Offenbar hatte man ihr einen besonderen Wert zugeschrieben, denn Dutzende waren für ihren Schutz gestorben.;;Cuando mis tropas saquearon el/la [target_title.GetHolding] de [target_title.GetName], descubrieron y destruyeron una reliquia sagrada que [original_item_owner.GetTitledFirstName] había escondido allí. Parece que tenía mucho valor para sus defensores, pues muchos de ellos murieron defendiéndola.;;;;;;;;;x
EVTDESC_MNM_9911_A;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the despicable [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find and steal one of my great artifacts of [original_item_owner.Religion.GetName]!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour [looter.GetLeLa] méprisable [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et à voler l'un des vos grands artefacts de la foi [original_item_owner.Religion.GetName] !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] widerwärtigen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner großartigen Artefakte von [original_item_owner.Religion.GetName] gefunden und gestohlen!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding] [target_title.GetName] de [target_location.GetName], ¡sus tropas también se las arreglaron para dar con uno de mis preciados artefactos y robarlo!;;;;;;;;;x
EVTDESC_MNM_9911_B;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find one of my great artifacts of [original_item_owner.Religion.GetName]. [looter.GetFirstName], however, claims it was an imitation, and had it destroyed!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour [looter.GetLeLa] méprisable [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et à voler l'un des vos grands artefacts de la foi [original_item_owner.Religion.GetName] ! [looter.GetFirstName], cependant, prétend que c'était une imitation, et l'a détruit !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] widerwärtigen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner großartigen Artefakte von [original_item_owner.Religion.GetName] gefunden und gestohlen! [looter.GetFirstName] jedoch behauptet, dass es sich um ein Imitat handelt, und ließ es zerstören!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding] [target_title.GetName] de [target_location.GetName], ¡sus tropas también se las arreglaron para dar con uno de mis mejores artefactos del credo [original_item_owner.Religion.GetName]. Sin embargo, [looter.GetFirstName] afirma que era una imitación y lo destruyó.;;;;;;;;;x
EVTDESC_MNM_9911_C;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the despicable [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find and steal one of my great artifacts of [original_item_owner.Religion.GetName]! [original_item_owner.Religion.GetHighGodName] knows what blasphemy they now subject it to...;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour [looter.GetLeLa] méprisable [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et à voler l'un des vos grands artefacts de la foi [original_item_owner.Religion.GetName] ! [original_item_owner.Get_le_HighGod] est au courant maintenant de leur blasphème...;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] widerwärtigen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner großartigen Artefakte von [original_item_owner.Religion.GetName] gefunden und gestohlen! Nur [original_item_owner.Religion.GetHighGodName] weiß, welche Blasphemien sie nun damit vollführen ...;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding] [target_title.GetName] de [target_location.GetName], sus tropas también se las arreglaron para dar con uno de mis preciados artefactos y robarlo! Solo [original_item_owner.Religion.GetHighGodName] sabe a qué blasfemias lo estarán sometiendo...;;;;;;;;;x
EVTDESC_MNM_9911_D;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the despicable [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find one of my great artifacts of [original_item_owner.Religion.GetName]... The honorless barbarian scum promptly had it destroyed!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour [looter.GetLeLa] méprisable [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et à voler l'un des vos grands artefacts de la foi [original_item_owner.Religion.GetName]... Ces barbares sans honneur l'ont détruit !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] widerwärtigen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner großartigen Artefakte von [original_item_owner.Religion.GetName] gefunden! Der ehrlose barbarische Abschaum ließ es prompt zerstören!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding][target_title.GetName] de [target_location.GetName], sus tropas también se las arreglaron para dar con uno de mis mejores artefactos del credo [original_item_owner.Religion.GetName]. ¡Esa escoria salvaje no tardó en destruirlo!;;;;;;;;;x

EVTNAME_MNM_9200;The Tooth of Buddha;La dent de Bouddha;Der Zahn Buddhas;;El diente de Buda;;;;;;;;;x
EVTNAME_MNM_9201;The Mountain of Light;La Montagne de Lumière;Der Berg des Lichts;;La Montaña de Luz;;;;;;;;;x
EVTNAME_MNM_9601;Andvari's Gift;L'Anneau d'Andvari;Andvaris Geschenk;;El regalo de Andvari;;;;;;;;;x
EVTNAME_MNM_9602;The Hammer of the Thundergod;Le marteau du Dieu du Tonnerre;Der Hammer des Donnerers;;El martillo del dios del trueno;;;;;;;;;x
EVTNAME_MNM_9603;The Fetish of Souls;Le Fétiche des Esprits;Der Seelenfetisch;;El fetiche de almas;;;;;;;;;x
EVTNAME_MNM_9604;The Mill of Fortune;Le Moulin à Fortune;Die Zaubermühle;;El molinillo de la fortuna;;;;;;;;;x
EVTNAME_MNM_9605;The Axe of Perun;La Hache de Péroun;Peruns Axt;;El hacha de Perún;;;;;;;;;x
EVTNAME_MNM_9606;The Axe of Perkunas;La Hache de Perkunas;Perkunas' Axt;;El hacha de Perkunas;;;;;;;;;x
EVTNAME_MNM_9607;The Yada Tashy;L'Yada Tashy;Yada Tashy;;La Yada Tashy;;;;;;;;;x
EVTNAME_MNM_9804;The Remains of the First Pope;Les Restes du premier Pape;Gebeine des ersten Papsts;;Los restos del primer papa;;;;;;;;;x
EVTNAME_MNM_9810;The Staff of the Sixth Day;Le Bâton du sixième Jour;Stab des sechsten Tages;;La vara del sexto día;;;;;;;;;x
EVTNAME_MNM_9811;The Harp of God's Musician;La Harpe du musicien de Dieu;Die Harfe des Gottesmusikers;;El arpa del músico de Dios;;;;;;;;;x
EVTNAME_MNM_9820;The Prophet's Seal;Le Sceau du Prophète;Siegel des Propheten;;El sello del profeta;;;;;;;;;x
EVTNAME_MNM_9821;The Prophet's Battle Standard;L'étendard du Prophète;Kampfstandarte des Propheten;;El estandarte de guerra del profeta;;;;;;;;;x
EVTNAME_MNM_9822;The Prophet's Blessed Mantle;Le Manteau du Prophète;Heiliger Mantel des Propheten;;El manto bendito del profeta;;;;;;;;;x
EVTNAME_MNM_9830;The Cup of Jamshid;La Coupe de Jamshid;Der Becher von Jamschid;;La copa de Jamshid;;;;;;;;;x
EVTNAME_MNM_9831;The Babr-e Bayan;Le manteau de Rostam;Babr-e Bayan;;El Babr-e Bayan;;;;;;;;;x

EVTOPT_MAJOR_ARTIFACT_DUTY;Divine relic or not, finding artifacts is what I pay [relic_hunter.GetHerHim] for!;Relique divine ou non, trouver un artefact est ce pour quoi je [relic_hunter.GetLeLa] paie !;Ob göttliche Relikte oder nicht. Fürs Artefaktefinden bezahle ich [relic_hunter.GetHerHim] doch!;;Sean o no reliquias divinas, ¡le pago para que encuentre artefactos!;;;;;;;;;x
EVTOPT_MAJOR_ARTIFACT_FAVOR;[relic_hunter.GetSheHeCap] has truly earned my favor!;Il est clair que je lui dois une faveur !;[relic_hunter.GetSheHeCap] hat sich meine Gunst wahrhaft verdient.;;¡No hay duda de que se ha ganado mi favor!;;;;;;;;;x
EVTOPT_MAJOR_ARTIFACT_MONEY;I will ensure [relic_hunter.GetSheHe] swims in money!;Je vais m'assurer qu'[relic_hunter.GetIlElle] soit bien payé[relic_hunter.Get_E] !;Ich werde dafür sorgen, dass [relic_hunter.GetSheHe] im Geld schwimmt!;;¡Me aseguraré de que nade en la abundancia!;;;;;;;;;x
