#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_KO_093;There is a murmur among the guests of the feast, as a shaman from the Azur enters to entertain you. With great flourish, he explains that the coming show will astound even the most cyncial spectator. He proceeds to put a small boy into a basket on the floor, wherafter he swiftly chops the basket into little pieces with a sword. When he removes the shreds of the basket, there is no sign of the boy, no blood, nothing...;Alors qu'un mage entre pour vous divertir, un murmure se répand dans la foule. Avec grande emphase, il explique que le spectacle qui va suivre sera à même d'étonner même le plus cynique des spectateurs. Il place ensuite un petit garçon dans un panier puis, de son épée, taillade le panier et le met en pièces. Lorsqu'il soulève ce qui reste du panier, le petit garçon a disparu, pas une goutte de sang, rien du tout...;Gemurmel erhebt sich, als ein Magier hervortritt um Euch zu unterhalten. Mit großen Gesten erklärt er, dass sein Auftritt selbst den zynischsten Beobachter verblüffen wird. Daraufhin steckt er einen kleinen Jungen in einen großen, auf dem Boden stehenden Korb - und beginnt, den Korb mit einem Schwert in Stücke zu hauen. Als er die Fetzen des Korbs schließlich entfernt, ist da kein Zeichen des Jungen, kein Blut, nichts...;;Hay un murmullo entre los invitados al banquete, mientras un mago entra a entretenerte. Con grandes florituras, explica que la próxima actuación dejará estupefacto hasta al más cínico. Comienza a introducir a un pequeño crío en una cesta en el suelo, entonces corta el cesto en trocitos con una espada. Retira los jirones de la cesta y no hay rastro del crío, ni sangre, nada...;;;;;;;;;x
EVTOPTA_KO_093;Amazing!;Épatant !;Wunderbar!;;¡Increíble!;;;;;;;;;x
EVTOPTB_KO_093;Guards - arrest that man!;Gardes ! Arrêtez cet homme !;Wachen - nehmt ihn fest!;;¡Guardias, arrestad a ese hombre!;;;;;;;;;x
EVTDESC_KO_094;There is a murmur among the guests of the feast, as a Buddist wanderer enters to entertain you. With great flourish, he places three cups before you on the table. He places a ball under one cup, and then tells you to observe closely and tell you where the ball is after he finishes moving the cups. He then shifts the cups around with lightning speed, all the while prattling on and telling you to pay attention. He then asks you to pick a cup.;Alors qu'un mage entre pour vous divertir, un murmure se répand dans la foule. Avec grande emphase, il place trois coupes devant vous sur la table. Il place ensuite une balle sous l'une des coupes et vous demande de prêter la plus grande attention : vous allez devoir deviner où se trouve la balle. Il déplace ensuite les coupes à la vitesse tout en déblatérant et en vous demandant de vous concentrer. Il vous demande alors de choisir une coupe.;Gemurmel erhebt sich, als ein Magier hervortritt, um Euch zu unterhalten. Mit großen Gesten stellt er drei Becher auf den Tisch vor Euch. Er platziert eine kleine Kugel unter einem davon und fordert Euch auf, gut zu beobachten und ihm zu verraten, wo die Kugel nach dem Bewegen der Becher ist. Dann verschiebt er die Becher blitzartig hin und her, während er weiter plappert und aufzupassen ermahnt. Schließlich sollt Ihr einen Becher wählen.;;Hay un murmullo entre los invitados al banquete, mientras un mago entra a entretenerte. Con grandes florituras, coloca tres copas en la mesa. Coloca una bola bajo una copa, y te dice que observes detenidamente y digas dónde está la bola cuando termine de mover las copas. Entonces mueve las copas a la velocidad del rayo, todo mientras parlotea y te dice que prestes atención. Entonces te pide que elijas una copa.;;;;;;;;;x
EVTOPTA_KO_094;Left.;Celle de gauche.;Links.;;Izquierda.;;;;;;;;;x
EVTOPTB_KO_094;Middle.;Celle du milieu.;Mitte.;;Centro.;;;;;;;;;x
EVTOPTC_KO_094;Right.;Celle de droite.;Rechts.;;Derecha.;;;;;;;;;x
EVTDESC_KO_095;The magician looks at you with a knowing and superior smile as he reveals the ball. It seems you chose the wrong cup.;Le magicien vous toise de son air supérieur et dévoile l'emplacement de la balle. Visiblement, vous n'avez pas choisi la bonne coupe.;Der Magier schaut Euch mit wissendem Lächeln an und enthüllt die Kugel. Scheinbar habt Ihr den falschen Becher gewählt.;;El mago te mira con una sonrisa de superioridad y revela la bola. Parece que elegiste la que no era.;;;;;;;;;x
EVTOPTA_KO_095;Oh snap.;Zut !;Oh verdammt.;;Lo tengo.;;;;;;;;;x
EVTOPTB_KO_095;I think you are cheating!;Je pense que vous avez triché !;Ich glaube, Ihr betrügt!;;¡Creo que haces trampas!;;;;;;;;;x
EVTOPTC_KO_095;I saw you cheating, you trickster!;Je vous ai vu tricher, sale escroc !;Ich sah Euch mogeln, Ihr Gauner!;;¡Te he visto hacer trampas, embaucador!;;;;;;;;;x
EVTTITLE_KO_096;Rope Trick;;;;;;;;;;;;;x
EVTDESC_KO_096;There is a murmur among the guests of the feast, as a mage enters to entertain you. With great flourish, he explains that you are about to see something amazing. He takes out a rope and starts playing a flute. The rope starts dancing by itself and rises up towards the ceiling. The magician beckons, and a small boy appears and starts climbing the rope. The audience gasps. After a minute, the boy climbs down, the magician stops playing and the rope falls down again.;Alors qu'un mage entre pour vous divertir, un murmure se répand dans la foule. Avec grande emphase, il vous explique que vous allez être le témoin d'une chose extraordinaire. Il sort une corde et commence à jouer de la flûte. La corde se met à danser toute seule et monte ainsi jusqu'au plafond. Le magicien fait un signe de la tête. Un petit garçon s'avance et commence à monter le long de la corde. Les spectateurs retiennent leur souffle. Après une minute, l'enfant redescend. Le magicien arrête de jouer et la corde tombe au sol.;Gemurmel erhebt sich, als ein Magier hervortritt, um Euch zu unterhalten. Mit großen Gesten erklärt er, dass Ihr gleich etwas Wunderbares sehen werdet. Er holt ein Seil hervor und beginnt auf der Flöte zu spielen. Das Seil beginnt zu tanzen und erhebt sich zur Decke. Der Magier klascht, ein kleiner Junge erscheint und erklettert das Seil. Das Publikum keucht. Nach einer Minute steigt der Junge wieder herab, der Magier beendet sein Flötenspiel und das Seil fällt wieder herab.;;Hay un murmullo entre los invitados al banquete, mientras un mago entra a entretenerte. Con grandes florituras, explica que vais a ver algo increíble. Coge una cuerda y comienza a tocar una flauta. La cuerda comienza a danzar hacia el techo. El mago hace un gesto y un pequeño chico aparece y comienza a trepar por la cuerda. El público contiene un grito. Tras un minuto, el chico desciende de la cuerda, el mago deja de tocar la flauta y la cuerda cae.;;;;;;;;;x
EVTOPTA_KO_096;Amazing;Bien travail!;Hah! Ich konnte den versteckten Draht sehen.;;¡Ja! He podido ver un cable oculto.;;;;;;;;;x
EVTOPTB_KO_096;Hah! I could see the hidden wire.;Joli ! Vous aviez un fil invisible, je l'ai vu !;Hah! Ich konnte den versteckten Draht sehen.;;¡Ja! He podido ver un cable oculto.;;;;;;;;;x
EVTDESC_KO_097;You are sitting at the table during the feast, enjoying the food and drink. Suddenly, you hear wild tweeting and singing. A swarm of magpies have entered through an open window, and they quickly spread in the hall, causing chaos! They get in people's hair and clothes, steal food, spill wine, drink wine and defecate on the tables. The feast hall is in uproar.;Vous voilà à table pendant le festin, à savourer repas et boissons. Soudain, vous entendez une discussion animée entrecoupée de cris. Un groupe de petits singes est entré par une fenêtre ouverte et se répand dans la salle, entraînant le chaos ! Ils tirent les gens par les cheveux et les vêtements, volent de la nourriture, renversent les coupes, boivent le vin et défèquent sur les tables.;Ihr sitzt am Tisch und genießt das Fest, vor allem Speis und Trank. Plötzlich hört Ihr lautes Geschwätz und Schreie. Eine Gruppe kleiner Affen ist durch ein offenes Fenster eingedrungen, verteilt sich in der Halle und verursacht Chaos! Sie ziehen an Haaren und Kleidern, stehlen Essen, verschütten und trinken Wein oder entleeren ihren Darm auf den Tischen. Die Festhalle ist in Aufruhr!;;Te sientas en una mesa durante el banquete, disfrutando de la comida y la bebida. De repente, escuchas un parloteo salvaje y gritos. Un pequeño grupo de monos ha entrado por una ventana abierta, y rápidamente se distribuyen por el salón, ¡causando el caos! Tiran a la gente del pelo y las ropas, roban la comida, tiran el vino o se lo beben y defecan en las mesas. El salón de banquetes es un clamor.;;;;;;;;;x
EVTOPTA_KO_097;Oh my!;Grands dieux !;Oh mein…;;¡Oh, madre!;;;;;;;;;x
EVTOPTB_KO_097;Hand me my bow!;Passez-moi mon arc !;Reicht mir meinen Bogen!;;¡Acercadme mi arco!;;;;;;;;;x
EVTOPTC_KO_097;Let's catch one. One surely has three feet!...;Attrapons-en un et voyons de quoi ça a l'air à l'intérieur...;Lasst uns einen fangen und schauen, wie er innen aussieht…;;Cojamos a uno y veamos cómo es por dentro...;;;;;;;;;x
EVTOPTD_KO_097;The birds are my friends!;Les oiseaux sont mes amis !;Die Affen sind meine Freunde!;;¡Los monos son mis amigos!;;;;;;;;;x
EVTOPTE_KO_097;Haha! Look at the little rascals! So carefree!;Haha ! Regardez-moi ces petits garnements ! Ils sont si insouciants !;Haha. Schaut Euch die Kleinen an. So sorglos!;;¡Ja, ja! ¡Mira a esos pequeños pillos! ¡Tan despreocupados!;;;;;;;;;x
EVTOPTF_KO_097;Aaah! The birds! The birds!;Aaah ! Faites sortir ces petits monstres !;Aaaah! Schafft die kleinen Monster weg!;;¡Aaah! ¡Sacad a esos pequeños monstruos de aquí!;;;;;;;;;x
EVTDESC_KO_098;You make your way into a private shrine. Candles and lamps are lit everywhere, friends and family stroll across the painted and decorated floor, wearing colorful dresses. Muism dictates color expells darkness. You celebrate the victory of light over darkness, good over evil, knowledge over ignorance and hope over despair.;La nuit la plus sombre de Diwali commence. C'est la nuit la plus importante du festin. On allume des chandelles et des lampes partout. Les invités marchent sur le sol décoré de peintures, portant des habits colorés. On sert de la nourriture riche et sucrée, et du vin en abondance. Vous célébrez le triomphe de la lumière sur les ténèbres, et de l'espoir sur le désespoir.;Die dunkelste Nacht von Diwali ist da, die wichtigste Nacht des Festes. Kerzen und Lampen werden überall entzündet, die Gäste schlendern in bunten Kostümen durch das bemalte und geschmückte Anwesen. Vielfältige, süße Speisen werden gebracht und die Getränke sind ebenso reichlich. Ihr feiert den Sieg von Licht über Dunkelheit, Gut über Böse, Wissen über Unwissen und Hoffnung über Verzweiflung.;;La noche más oscura del Diwali ha llegado, la noche más importante del banquete. Hay velas y lámparas encendidas por doquier, los invitados, en llamativos vestidos, pasean por el suelo decorado. Se sirve comida rica y dulce, y abunda la bebida. Celebras la victoria de la luz sobre la oscuridad, del bien sobre el mal, de la sabiduría sobre la ignorancia y de la esperanza sobre la desesperación.;;;;;;;;;x
EVTOPTA_KO_098;Let us celebrate!;Célébrons !;Lasst uns feiern!;;¡Celebrémoslo!;;;;;;;;;x

EVTDESC_KO_100;You are eating Songpyeon with your relatives and your random_child presents you with his/her Pine Needle Rice Cake. You uncover the handmade Songpyeon. .;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_100;Anticipation.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_101;You find the shape is of a half-moon which symbolizes the eventual success of Silla.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_101;I'll take it as good luck.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_101;Down with Silla!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_102;You are eating Songpyeon with your relatives and your dear random_child presents you with his/her Pine Needle Rice Cake. You uncover the handmade Songpyeon. .;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_102;Anticipation.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_103;Your find the shape is of a full moon which symbolizes the fall of Baekje.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_103;I wish that doesn't happen to us!.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_103;It is good to remind ourselves of Silla's superiority;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_104;You decide to make a concession in your diet and eat some Hangwa..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_104;Mhmmm so irresistably sweet..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_104;Give them to the children.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_104;I must set an example to the people and stick with fruit
EVTDESC_KO_105;Your wife is scolding you for giving children rice wine.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_105;Stop playing so safe!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_105;I'm sorry.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_105;Drink the beverage which the ancestors drank; nothing you’ll be scared of.
EVTOPTD_KO_105;Wine over whine.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_106;Chuseok is about giving. You notice the merchants have all overpriced their goods into "sets". You plan to give a gift to your wife.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_106;Buy the Jeju Mango set!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_106;Buy the 4-type cooking oil set;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_106;Buy the month supply of extracted ginseng tea set.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_107;On Chuseok many families go to tend their ancestors graves. The roads have been full of commoners braving to different villages.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_107;Measures have been placed to prevent banditry.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_107;Send guards to protect the peasants.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_107;Good thing we have gardeners to do this sort of thing.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_107;I want to go to arrange flowers personally.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_108;A village has decided to have a ___________ contest. Two groups of men tug on a rope and it is often finished in minutes. One side represents femininity and the other masculinity. Although nobody wants to lose to femininity it is said a good harvest follows if so.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_108;I will bet on masculinity.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_108;I will be on femininity.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_108;Make sure that femininity wins.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_109;The two teams square up and amid a cleared off street they prepare for a test of strength. Crowds cheering for their particular gender. The feminine side grabs an early lead and drags the males to defeat;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_109;Female power!;Le pouvoir de Femme;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_109;I didn't expect anything anyway.;Vous etes des hommes!?;Usted son hombres!?;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_109;I will write a poem about this.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_109;I will drown out my sorrow with Soju.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_110;The two teams square up and amid a cleared off street they prepare for a test of strength. Crowds scream for their particular gender to prevail. The male side pulls through after a fierce back and forth brings the female team to collapse;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_110;Male power!;;macho poder;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_110;And you call yourself men!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_110;I will write a poem about this.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_110;I will drown out my sorrow with Soju.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_111;Your poem "Amid the sensational line" has unexpectedly been heard throughout your holding after you taught it to an eunuch. Your subjects often name drop gibbets in private conversations that have nothing to do with sport. It is said to be an instant classic.
EVTOPTA_KO_111;Of all my poems ...;;;;;;;;;;;;;x;;;;;;;;;;;;

EVTTITLE_KO_114;The Mu;;;;;;;;;;;;;x
EVTDESC_KO_114;A Mu has been found wandering from village to village, often ignoring the roads. She carries almost her entire living in her head. Her assistants, pretty young girls, carry instruments and other hallmarks of the Mu.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_114;I would like a Gut ritual;Je voudrais le Ritual de Gut.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_114;Tell me a story.;Dis-moi un epique;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_114;I want to buy.;Je voudrais acheter;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_114;Your holiness is dismissed.;Votre eminence est dismisse;;;;;;;;;;;;x;;;;;;;;;;;;
EVTTITLE_KO_115;Hwanguyangssi;;;;;;;;;;;;;x
EVTDESC_KO_115;A long time ago, Cheonsarangssi of the Sky Palace and Jital Buin of the Underground Palace married. In ten months, Jital Buin delivered a boy who cried like a dragon. His name was Hwanguyangssi, who could build any building on earth.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_115;Go on grandma!;Allons-y Grandmere!;macho poder;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_115;This is very inplausable.;Cet n'est possible pas;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_116;When Hwanguyangssi matured, he married the mortal Makmak Buin. Hwanguyangssi constructed a circular building in the Fields of Hwangsan. One day, Hwanguyangssi had a disturbing dream. In response, he decided to wear his glorious armour all throughout the day except at sunrise, when he visited his parents.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_116;Not advised.;Pas bien pour votre sante;German German;No bueno;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_116;Hey you! stop picking your nose.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_117;On the trail, Hwanguyangssi was insulted by a man named Sojinhang, a wizard, for not replying to his questions about Hwanguyangssi's identity. Sojinhang said that he picked the land for the Sky Palace, and if anyone other than him touched it, the building would fall. He thus asked for an exchange of clothes and soul.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_117;But Hwanguyangssi said that he would exchange the clothes, but not the soul!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_118;After transforming his look to fit our hero, Sojinhang went to Hwanguyangssi's house. Meanwhile, a crow cried in the house. Interpreting this as evil omens, Makmak Buin locked the gates. Sojinhang said that he was Hwanguyangssi, and showed his clothes to verify it. However, Makmak Buin detected that the smell of sweat on the cloth was different, and refused to open the gates.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_118;I don't know child shut up!;Je le ne connait pas random_child firmez votre bouche!;macho poder;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_118;This is very inplausable.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_119;However, Makmak Buin said that she had to perform the mourning ceremony of her father, and secretly wrote a letter with her blood on a piece of her silken undergarment telling Hwanguyangssi to meet in the well of the Fields of Sojin, Sojinhang's homeland.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_119;Not on my account!;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_119;It must have been day 15.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_120;After razing Hwanguyangssi's house to the ground, he kidnapped Makmak Buin and tried to make her marry him. However, Makmak Buin said seven ghosts had attached to herself, if they married like this, they would be ripped into seven parts. Her solution would be to eat food consumed by prisoners in a burrow, inside a field full of canine feces, for three years.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_120;Wrap it up.;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_120;This is where you children go to bed.;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_120;A field of feces ...;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_120;Let's stop this story.;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_121;Hwanguyangssi caught up with Makman Buin and hid up her skirt. Makman Buin drugged Sojinhang and they turned him into a totem pole, like from Jeju-Do. Sojinhang's children turned into stone shrines, who still protect travellers. Hwanguyangssi became Seongjushin, the god of the house, and Makman Buin became Teojushin, goddess of the earth. The end.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_121;Thank you Grandma!;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_121;These pagan stories are vulgar.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_121;Don't even think of it boys.;Je pouvais comprender;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_122;You clear and prepare a spare room meant for diplomats. You've laid offerings for your ancestor gods on the table. Your family stream in, arriving for a personal affair.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_122;Offer the best to Son the god of smallpox;;ne delet eta deyti;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_122;Offer the best ginseng to Chesok to improve your prosperity;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_122;Offer the ox meat to your ancestor gods.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTD_KO_122;Offer the ox meat to your ancestor gods.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_123;The ancestors have accepted your offerings and the Pre-cleansing ritual begins. Musicans play reed and bamboo flutes while the Muistics assistant beats the drum to keep vagrant spirits at bay. The Mu goes behind a screen and appears in a pink and white costume. She breaks into song.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_123;Let the ritual begin.;Allons-y!;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_124;The Mu asks your family to invite Son the gods of smallpox into the house. The Muistic assistant bangs her deer antler sticks on the drum. You all join the calls and suddenly the Mu announces Son is filling the room. They are bored from sticking the plague on peasants and want entertainment.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_124;Yes let's be entertained!;Allons-y!;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_124;Boo! Son go away!;Allons-y!;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_125;The Mu looks nervous and talks with her assistants. The prettiest meets you, looking nervous, and informs you the ancestors reject the offerings. The cermony is over.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_125;Drats!;Zut!;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_125;Stay for the after party.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_126;The Mu sings the Tale of the Nisan Shamaness and hints that Son is becoming more endeared to the plight of the commoners. After strumming a tune on her stringed instrument she widens her eyes and says Son is slipping away into the night.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_126;Is all of it gone?;Zut!;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_126;Stay out Son!.;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_127;The Mu goes behind a screen and appears as a Budhist monk. The children laugh at her mask as she interogates your family members to what donations they have given this year. She points to you.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_127;I donate.;j'ai donne;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_127;How about you tell us a story;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTC_KO_127;Charities are rookeries for crooks..;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_128;Your father's body is brought into the room and the laughter stops. A oboe plays a mournful song as she takes off her spacious Budhist robes. She is given a basin by your cleric and she brushes off the sweat and dust of your ancestor's moral life. She recites texts, some Buddhist to help the dead face reach Kilttakkum..;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTA_KO_128;Bow your head.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_128;What does he say?;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_129;She reports that he says: [From.GetTitledFirstName] you must forge a mighty empire! Heaven wills it. She tells the thoughts of other elders to your kin. Finally she opens the door and her assistants banging drums chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_129;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_129;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_130;She reports that [Root.Father.GetFirstName] says: [From.GetTitledFirstName] your imperial state is the horizontal version of heaven. She tells the elders thoughts to your kin then she opens the door and some of her assistants banging drums chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_130;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_130;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_131;She reports that he says: Please [From.GetTitledFirstName] be less wroth, more passionate. It has cost our ancestors their mortal link. She tells the elders thoughts to your kin then she opens the door and some of her assistants banging drums chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_131;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_131;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_132;She reports that [Root.Father.GetFirstName] says: Please [From.GetTitledFirstName] stop impregnating girls and get on with statecraft. She tells the elders thoughts to your kin then she opens the door and some of her assistants banging drums chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_132;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_132;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_133;She reports that he says: [From.GetTitledFirstName] I regret commiting suicide when I see you. She tells the elders thoughts to your kin then she opens the door and some of her assistants, banging drums, chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_133;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_133;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_134;She reports that he says: [From.GetTitledFirstName] heaven is alot colder than it looks. She tells the elders thoughts to your kin then she opens the door and some of her girls, banging drums, chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_134;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_134;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_135;The Mu reports that [Root.Father.GetFirstName] screams: Stop drinking so much! She tells the elders thoughts to your kin then she opens the door and some of her assistants, banging drums, chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_135;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_135;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_136;She reports that he reports: [From.GetTitledFirstName] If you boil water until scalding you destroy the healthy properties. She tells the elders thoughts to your kin then she opens the door and some of her worshippers, banging drums, chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_136;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_136;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_137;She reports that he reports: [From.GetTitledFirstName] It is true in China they were no undergarments. She tells the elders thoughts to your kin then she opens the door and some of her youngers, banging drums, chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_137;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_137;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTDESC_KO_138;The Mu reports that [Root.Father.GetFirstName] says: [From.GetTitledFirstName] It is true in China they were no undergarments. She tells the elders thoughts to your kin then she opens the door and some of her shamanesses, banging drums, chase the ghosts into the night.;;;;;;;;;;;;
EVTOPTA_KO_138;May we all meet in the sky!;;;;;;;;;;;;;x;;;;;;;;;;;;
EVTOPTB_KO_138;I gave an ox and got bull.;;;;;;;;;;;;;x;;;;;;;;;;;;
